Time,Original_Signal,Filtered_Signal
12.54,-21.83107273037899,-2.624320979697268
12.55,-28.007870442565718,-2.9370650527476725
12.56,-21.184668154752558,-3.189558603719604
12.57,-25.361465866939398,-3.374006776112362
12.58,-24.538263579126124,-3.4843604846342355
12.59,-32.71506129131296,-3.5165560891141654
12.6,-24.89185900349969,-3.4686806467502582
12.61,-26.06865671568653,-3.3410508109135586
12.62,-27.24545442787337,-3.13619770664169
12.63,-26.422252140060095,-2.8587555082178837
12.64,-26.599049852246935,-2.51525749082522
12.65,-31.77584756443366,-2.1138494949369644
12.66,-20.9526452766205,-1.663936537895797
12.67,-26.12944298880734,-1.17578325546418
12.68,-21.306240700994067,-0.6600924522866176
12.69,-24.483038413180907,-0.1275878050753667
12.7,-24.659836125367633,0.41137360603492307
12.71,-20.836633837554473,0.9471357589147414
12.72,-25.0134315497412,1.4710062838236742
12.73,-24.19022926192804,1.9754339928261333
12.74,-19.36702697411488,2.4540946265398107
12.75,-23.543824686301605,2.9018849026586873
12.76,-21.720622398488445,3.3148316308243078
12.77,-20.89742011067517,3.689928817814927
12.78,-24.07421782286201,4.024920946379282
12.79,-20.25101553504885,4.318054606487371
12.8,-20.427813247235576,4.567823082093772
12.81,-20.604610959422416,4.772729149512495
12.82,-24.781408671609256,4.931090141328941
12.83,-22.958206383795982,5.040906272570464
12.84,-22.135004095982822,5.09980838127394
12.85,-25.311801808169548,5.105094791209412
12.86,-22.488599520356388,5.053859353821951
12.87,-21.665397232543114,4.943204491348676
12.88,-21.842194944729954,4.770525016468797
12.89,-23.01899265691668,4.533841438942031
12.9,-26.19579036910352,4.232156064797019
12.91,-22.37258808129036,3.8658019094301084
12.92,-24.549385793477086,3.4367535037494314
12.93,-25.726183505663926,2.9488701162946778
12.94,-22.902981217850765,2.4080456759302833
12.95,-28.07977893003749,1.8222455754410707
12.96,-25.25657664222433,1.2014182207554953
12.97,-26.433374354411058,0.5572781371586002
12.98,-30.610172066597897,-0.09703302529746553
12.99,-27.786969778784737,-0.7473919035141422
13.0,-32.96376749097146,-1.3792212192272801
13.01,-32.1405652031583,-1.97806933972896
13.02,-36.31736291534503,-2.5302067676898194
13.03,-36.49416062753187,-3.0232032985724224
13.04,-32.670958339718595,-3.4464510348373443
13.05,-33.847756051905435,-3.7916025189793174
13.06,-34.02455376409216,-4.052899359444531
13.07,-33.201351476279,-4.2273741043815996
13.08,-35.37814918846584,-4.314916024125541
13.09,-38.55494690065257,-4.318199343598839
13.1,-35.73174461283941,-4.242479990058843
13.11,-37.90854232502625,-4.095273880889083
13.12,-31.085340037212973,-3.88593594184595
13.13,-34.26213774939981,-3.62516408614773
13.14,-33.43893546158654,-3.3244559102568436
13.15,-39.61573317377338,-2.9955475902122397
13.16,-33.79253088596022,-2.649864364924749
13.17,-33.969328598146944,-2.298010290791562
13.18,-32.146126310333784,-1.9493219520376266
13.19,-32.32292402252051,-1.6115067506779879
13.2,-34.49972173470735,-1.290381454476512
13.21,-36.676519446894076,-0.9897210986480834
13.22,-36.853317159080916,-0.7112225191386898
13.23,-33.030114871267756,-0.45458121319985206
13.24,-34.20691258345448,-0.21767522471417095
13.25,-32.38371029564132,0.0031545771993366084
13.26,-29.560508007828048,0.212742264235276
13.27,-31.737305720014888,0.4166705840708236
13.28,-35.91410343220173,0.6208018190238811
13.29,-32.090901144388454,0.8307897207734862
13.3,-35.267698856575294,1.0515984666782605
13.31,-32.44449656876202,1.2870553580277049
13.32,-30.62129428094886,1.5394632703479678
13.33,-31.798091993135586,1.8092966357461757
13.34,-34.974889705322425,2.0950011250727902
13.35,-31.151687417509265,2.392912387094066
13.36,-32.32848512969599,2.6973033460958917
13.37,-33.50528284188283,3.0005628096664094
13.38,-32.68208055406956,3.293500724650792
13.39,-33.8588782662564,3.5657676911812124
13.4,-30.035675978443237,3.8063687574207976
13.41,-34.21247369062996,4.004244606864955
13.42,-30.389271402816803,4.148887604311485
13.43,-28.566069115003643,4.230956367615483
13.44,-32.74286682719037,4.24285106656204
13.45,-28.91966453937721,4.179212823793349
13.46,-31.096462251563935,4.03731446705133
13.47,-31.273259963750775,3.817316245617023
13.48,-28.4500576759375,3.522368518890154
13.49,-34.62685538812434,3.1585532096971707
13.5,-27.803653100311067,2.7346662204868566
13.51,-39.98045081249791,2.2618531844394947
13.52,-39.157248524684746,1.753119986954781
13.53,-38.33404623687147,1.2227466512009058
13.54,-36.51084394905831,0.6856379001699815
13.55,-32.68764166124515,0.1566458963901184
13.56,-31.86443937343188,-0.35009928909961385
13.57,-36.04123708561872,-0.8218173582788488
13.58,-37.218034797805444,-1.247631873604832
13.59,-43.394832509992284,-1.6190222009913415
13.6,-39.571630222179124,-1.9301490561038441
13.61,-41.74842793436585,-2.178035217699698
13.62,-38.92522564655269,-2.362590484014044
13.63,-41.102023358739416,-2.4864788944745917
13.64,-42.278821070926256,-2.5548359652125705
13.65,-40.45561878311298,-2.5748533547994863
