61,81,1,460,562,3,1052,788,2,2393,1750,10,629,100
57,86,2,467,569,3,1065,818,1,2396,1761,10,493,100
64,96,1,469,580,2,1088,821,4,2398,1761,10,650,100
61,95,1,470,583,3,1098,832,1,2403,1775,11,658,100
57,93,1,480,589,2,1105,830,4,2406,1773,8,588,100
58,98,1,482,597,1,1120,849,4,2416,1782,6,658,100
59,100,2,488,600,3,1122,862,0,2416,1781,6,593,100
61,103,0,492,596,2,1123,868,3,2420,1786,10,614,100
64,104,3,493,602,2,1124,870,4,2422,1788,12,591,100
62,107,1,497,602,1,1125,876,4,2422,1789,8,550,100
66,108,1,496,603,0,1126,884,4,2426,1791,12,573,100
66,109,2,498,605,0,1126,889,0,2423,1799,14,584,100
68,111,2,498,603,1,1132,891,1,2423,1802,14,584,100
70,110,2,503,604,2,1128,888,4,2424,1799,12,584,100
72,110,3,505,605,4,1133,886,3,2429,1805,13,583,100
72,107,2,503,604,3,1128,886,1,2428,1802,13,583,100
72,111,1,504,605,3,1140,886,1,2432,1803,14,582,100
73,111,2,506,604,1,1134,887,4,2436,1799,14,581,100
74,112,2,506,602,2,1135,889,4,2434,1798,14,581,100
73,110,1,508,603,2,1135,889,4,2436,1791,16,580,100
73,111,1,509,604,4,1133,889,4,2434,1793,17,580,100
73,110,2,507,606,2,1130,890,0,2421,1794,17,579,100
74,110,0,506,610,3,1127,868,4,2426,1779,17,580,100
74,110,2,507,613,0,1123,857,4,2418,1779,16,578,100
75,111,2,504,616,3,1125,866,1,2417,1766,19,578,100
76,112,2,499,615,4,1110,870,0,2420,1771,18,577,100
77,116,1,501,618,3,1113,840,4,2424,1769,16,578,100
80,113,2,498,619,4,1107,864,1,2416,1777,10,575,100
79,122,2,499,610,2,1121,878,3,2418,1764,10,577,100
77,132,1,501,612,2,1124,862,1,2417,1762,12,576,100
80,134,1,501,615,2,1135,847,4,2412,1757,9,576,100
78,137,0,500,616,2,1152,863,3,2410,1764,9,576,100
85,132,2,485,615,4,1146,837,1,2404,1765,10,576,100
86,128,2,483,621,4,1143,836,1,2401,1759,10,575,100
87,129,2,480,625,3,1152,842,2,2401,1760,11,575,100
88,142,1,483,625,2,1152,860,4,2410,1762,10,575,100
88,151,2,488,625,1,1166,869,2,2412,1770,12,573,100
87,150,3,491,626,3,1169,870,1,2412,1771,10,572,100
88,150,3,496,623,3,1173,876,1,2413,1771,16,572,100
84,153,2,504,622,3,1178,882,0,2422,1771,16,572,100
87,155,3,506,622,3,1176,877,0,2421,1768,16,572,100
89,155,0,512,621,2,1182,877,3,2426,1762,17,572,100
86,155,1,509,621,4,1189,880,2,2432,1753,20,572,100
88,156,2,512,619,4,1193,878,1,2433,1750,18,572,100
88,153,2,514,617,2,1195,873,4,2436,1749,17,572,100
88,156,1,515,619,2,1201,866,4,2438,1744,18,571,100
88,157,2,516,618,4,1203,864,4,2440,1739,17,572,100
89,154,2,515,617,2,1210,864,4,2444,1735,24,572,100
90,157,0,516,616,2,1212,865,3,2438,1735,27,570,100
90,156,1,520,616,3,1218,882,1,2432,1742,33,568,100
89,158,2,522,617,1,1200,882,0,2443,1756,33,569,100
89,156,0,528,617,2,1206,884,4,2456,1762,33,569,100
88,157,1,528,615,4,1223,908,1,2461,1767,38,568,100
88,157,2,528,616,4,1225,916,0,2464,1768,40,568,100
89,156,1,531,620,1,1225,919,2,2466,1764,49,568,100
87,156,1,533,616,2,1225,917,3,2458,1775,58,568,100
88,156,1,535,616,2,1231,916,4,2458,1774,49,567,100
86,157,2,533,613,3,1236,920,2,2456,1786,52,567,100
87,157,2,536,615,3,1236,922,1,2461,1786,52,567,100
87,155,0,538,619,2,1236,922,4,2462,1783,52,568,100
86,156,2,536,619,4,1242,923,0,2469,1790,66,567,100
88,155,0,538,620,2,1240,913,4,2470,1783,51,567,100
88,157,1,542,623,0,1240,919,5,2474,1783,52,567,100
88,157,2,547,622,3,1258,932,2,2477,1783,58,565,100
87,153,2,560,619,3,1282,938,1,2479,1786,75,566,100
89,146,2,555,620,2,1298,934,3,2478,1779,74,567,100
86,140,2,558,617,3,1287,942,0,2477,1789,70,566,100
88,145,1,587,612,2,1275,949,4,2498,1789,71,566,100
86,140,2,590,608,3,1296,948,1,2497,1805,70,565,100
88,140,2,583,605,2,1320,957,2,2509,1810,64,565,100
91,136,2,577,605,2,1314,974,1,2505,1811,77,565,100
90,135,2,572,603,4,1302,970,1,2521,1814,70,565,100
91,132,1,572,603,2,1290,1009,0,2521,1837,72,563,100
92,128,2,580,601,3,1300,1012,2,2529,1848,74,565,100
92,124,2,583,594,2,1301,1016,5,2530,1841,68,565,100
90,124,2,586,589,2,1305,1016,4,2530,1840,68,564,100
92,119,2,583,589,3,1300,1044,1,2535,1843,76,565,100
93,105,2,576,586,2,1290,1042,1,2537,1848,84,565,100
92,101,2,570,583,2,1280,1058,1,2540,1858,94,562,100
93,113,2,589,583,0,1301,1066,2,2541,1867,90,563,100
94,109,1,587,582,3,1304,1068,5,2538,1884,98,564,100
92,104,2,584,574,3,1308,1080,2,2537,1894,107,563,100
94,108,2,590,575,2,1315,1077,4,2535,1893,113,563,100
96,110,1,574,576,3,1316,1090,1,2543,1903,118,563,100
97,116,2,574,579,3,1324,1092,1,2545,1906,119,562,100
98,113,0,577,580,1,1326,1095,4,2546,1907,117,563,100
97,125,2,584,578,3,1330,1100,2,2545,1907,123,563,100
96,126,2,596,582,2,1336,1104,0,2544,1912,122,560,100
96,126,3,603,583,2,1345,1100,4,2554,1911,123,563,100
95,124,2,601,582,0,1344,1101,0,2556,1915,122,561,100
95,124,2,616,579,3,1351,1096,0,2557,1915,121,561,100
96,128,0,617,582,1,1357,1085,4,2558,1923,116,562,100
96,133,2,617,582,2,1365,1100,4,2568,1922,123,562,100
95,136,2,632,582,3,1368,1102,2,2565,1923,128,560,100
96,136,1,630,582,2,1372,1101,4,2568,1916,131,561,100
97,136,2,634,582,2,1368,1104,1,2571,1920,132,560,100
98,136,2,628,583,3,1372,1105,0,2572,1926,138,560,100
102,133,2,630,585,3,1379,1109,0,2573,1923,143,559,100
102,133,2,623,584,3,1392,1110,2,2573,1926,139,560,100
101,132,1,628,585,2,1393,1112,4,2578,1924,134,559,100
101,130,0,642,586,0,1395,1113,4,2578,1923,138,560,100
100,129,2,648,587,2,1400,1120,5,2577,1926,138,560,100
103,129,2,648,587,4,1398,1120,2,2585,1931,138,559,100
102,123,1,651,590,2,1402,1121,4,2585,1927,140,560,100
102,122,2,652,588,3,1406,1126,1,2584,1934,144,559,100
102,124,1,656,591,0,1406,1129,5,2582,1931,144,559,100
103,120,3,651,589,2,1404,1132,1,2589,1938,140,559,100
100,121,2,649,592,2,1407,1136,1,2596,1937,142,559,100
102,120,2,649,594,1,1407,1141,4,2594,1937,141,558,100
102,122,1,648,594,2,1403,1141,4,2595,1937,139,559,100
102,128,2,648,595,3,1405,1146,1,2597,1943,147,559,100
103,126,0,651,596,2,1399,1152,4,2600,1939,141,559,100
100,126,1,651,596,1,1401,1159,4,2600,1942,166,560,100
98,126,1,645,596,2,1402,1163,4,2602,1938,173,559,100
98,128,2,650,596,3,1402,1164,3,2601,1946,180,559,100
99,123,2,655,597,2,1405,1166,4,2602,1941,177,559,100
100,126,1,654,596,1,1409,1167,4,2600,1947,177,557,100
98,128,2,652,596,3,1409,1170,2,2601,1951,182,559,100
99,128,2,655,598,2,1411,1171,4,2606,1951,181,558,100
99,128,1,652,597,3,1413,1170,0,2601,1952,174,558,100
100,128,1,654,598,4,1412,1168,5,2605,1952,185,559,100
100,128,2,653,598,3,1415,1174,1,2608,1960,180,558,100
99,128,2,658,599,5,1414,1174,2,2609,1963,188,557,100
100,128,2,658,599,3,1416,1170,2,2605,1963,195,557,100
100,123,2,657,599,4,1412,1174,1,2601,1962,191,557,100
99,129,2,662,599,4,1414,1174,3,2604,1960,193,558,100
101,129,0,663,598,2,1415,1173,3,2606,1956,196,558,100
101,128,2,662,596,4,1412,1172,2,2605,1955,200,557,100
102,128,0,665,594,2,1412,1169,4,2604,1953,197,558,100
101,127,0,664,595,2,1413,1169,4,2606,1952,202,556,100
101,125,2,659,596,0,1411,1168,0,2604,1951,203,557,100
103,124,2,660,592,4,1414,1166,1,2601,1955,205,559,100
104,130,1,659,592,4,1414,1168,3,2605,1957,208,556,100
101,118,0,665,591,2,1416,1168,4,2604,1953,202,557,100
101,117,2,666,589,2,1413,1168,1,2608,1956,208,556,100
105,110,2,660,588,4,1412,1172,0,2607,1955,183,557,100
104,115,2,658,585,2,1412,1168,2,2599,1955,182,557,100
104,101,1,665,589,2,1413,1168,4,2596,1960,182,555,100
104,115,2,676,588,3,1414,1168,2,2601,1959,184,556,100
106,113,2,680,586,2,1425,1164,4,2600,1947,182,556,100
104,119,0,677,581,2,1430,1165,3,2605,1954,182,554,100
104,116,1,679,576,1,1443,1165,4,2598,1951,182,556,100
104,88,2,674,576,3,1438,1168,1,2601,1953,182,559,100
103,91,1,670,578,3,1423,1172,4,2598,1957,182,556,100
101,91,1,678,581,0,1434,1177,2,2609,1967,203,556,100
101,90,1,652,583,2,1450,1172,4,2606,1961,204,557,100
98,102,1,656,586,1,1458,1170,0,2605,1966,206,555,100
98,80,2,664,585,3,1446,1177,2,2612,1970,220,555,100
100,80,2,652,584,3,1453,1178,1,2613,1969,227,557,100
103,80,0,638,581,0,1453,1182,1,2616,1974,233,555,100
102,93,2,648,573,2,1459,1180,4,2618,1970,234,556,100
102,91,0,652,578,2,1458,1181,4,2616,1970,243,555,100
100,92,2,662,572,3,1453,1178,1,2620,1976,245,555,100
100,91,1,656,568,4,1454,1186,2,2620,1974,242,555,100
101,91,2,652,571,2,1455,1196,1,2624,1978,222,555,100
101,85,2,656,580,4,1455,1176,1,2625,1982,279,554,100
103,83,4,670,564,2,1451,1177,4,2627,1980,285,555,100
103,84,1,670,561,3,1464,1194,1,2632,1983,302,555,100
102,78,2,668,556,2,1473,1190,1,2629,1982,300,554,100
105,80,2,664,559,3,1473,1188,1,2631,1983,300,554,100
105,86,1,665,557,3,1476,1185,0,2632,1978,302,555,100
105,87,2,668,560,4,1472,1196,1,2636,1979,302,555,100
104,84,2,664,560,3,1474,1200,1,2641,1982,303,554,100
99,83,2,668,560,2,1480,1199,0,2644,1986,305,555,100
105,77,1,667,556,2,1472,1200,4,2646,1988,306,555,100
101,73,2,660,560,3,1450,1196,0,2641,1987,304,554,100
93,57,1,667,541,2,1457,1189,4,2644,1984,310,555,100
90,52,2,677,525,2,1456,1187,1,2637,1979,317,554,100
89,44,3,678,512,1,1454,1172,0,2637,1989,318,555,100
92,45,2,666,521,4,1450,1180,1,2649,1990,324,554,100
93,40,1,668,502,2,1451,1200,1,2653,2005,315,555,100
95,34,2,668,503,3,1474,1202,2,2652,2008,312,554,100
94,35,2,666,500,2,1476,1210,1,2659,2010,265,554,100
92,34,0,667,484,3,1480,1245,4,2664,2018,260,555,100
89,34,0,666,492,2,1474,1253,4,2666,2033,253,555,100
86,34,2,672,501,3,1452,1254,1,2665,2031,263,554,100
86,35,1,670,498,2,1446,1269,4,2662,2032,267,555,100
82,35,2,676,505,5,1446,1272,2,2661,2044,305,555,100
86,32,0,674,501,2,1459,1288,4,2666,2042,308,555,100
90,36,1,660,491,2,1479,1293,4,2666,2042,313,554,100
91,44,2,664,507,3,1490,1308,2,2665,2050,311,554,100
92,36,2,667,517,3,1498,1318,2,2665,2050,311,554,100
95,48,2,668,515,3,1502,1318,1,2665,2048,307,555,100
92,44,2,664,516,2,1505,1314,2,2665,2051,310,555,100
90,48,2,665,520,3,1506,1314,0,2672,2049,302,555,100
84,48,1,672,515,3,1488,1318,1,2681,2049,306,554,100
84,35,2,683,514,2,1474,1317,4,2682,2042,309,555,100
85,35,1,683,520,2,1461,1316,4,2682,2043,316,555,100
84,36,2,685,519,4,1462,1320,2,2671,2040,326,554,100
85,36,1,672,483,3,1478,1308,2,2676,2043,332,553,100
93,36,1,680,508,2,1483,1296,4,2678,2039,332,555,100
91,36,1,695,504,3,1490,1283,4,2678,2048,336,554,100
91,35,1,698,489,1,1487,1288,4,2680,2044,333,555,100
91,45,2,691,490,3,1492,1290,1,2684,2036,336,553,100
92,46,1,688,491,3,1500,1290,1,2685,2027,334,554,100
92,48,2,686,499,3,1496,1288,1,2681,2025,336,554,100
95,46,2,684,504,3,1502,1290,4,2688,2030,339,554,100
96,57,1,683,506,2,1509,1289,4,2688,2023,341,554,100
99,55,1,687,506,1,1511,1291,4,2692,2029,341,555,100
99,39,2,694,507,4,1511,1296,2,2691,2031,346,554,100
100,36,1,698,505,4,1515,1298,4,2696,2033,347,551,100
98,37,2,690,504,3,1514,1306,1,2700,2036,350,554,100
96,36,1,691,504,0,1510,1306,4,2699,2037,347,555,100
96,35,1,686,503,3,1516,1310,1,2701,2040,350,554,100
93,35,2,689,504,4,1522,1314,1,2705,2040,350,552,100
93,34,2,698,505,2,1519,1315,4,2704,2036,349,554,100
88,35,1,701,505,4,1519,1320,1,2701,2041,350,553,100
87,36,2,696,503,3,1512,1323,2,2705,2043,349,552,100
87,35,2,706,501,3,1508,1324,1,2703,2043,354,552,100
88,34,1,708,498,2,1501,1322,4,2706,2048,353,554,100
88,32,1,716,493,1,1489,1321,3,2704,2049,359,552,100
84,48,1,720,488,1,1489,1319,3,2706,2044,363,553,100
80,46,2,727,478,1,1488,1323,0,2704,2050,368,552,100
80,42,2,734,486,2,1493,1320,8,2704,2039,366,553,100
78,27,0,722,492,0,1494,1322,8,2708,2045,367,553,100
81,29,1,725,496,0,1491,1324,9,2712,2043,368,552,100
