Frequency,Amplitude
0.0,7.348942460025357
0.034916201117318434,22.416979943182387
0.06983240223463687,17.217389718055095
0.1047486033519553,13.711847942466438
0.13966480446927373,12.807590738147516
0.17458100558659218,7.7873077466656895
0.2094972067039106,4.39269697274354
0.24441340782122903,3.332180657288621
0.27932960893854747,1.4469881454875841
0.3142458100558659,5.150386722089715
0.34916201117318435,4.343104278974977
0.38407821229050276,4.201557894382187
0.4189944134078212,3.7276341896825915
0.45391061452513964,2.19662449533123
0.48882681564245806,0.5493306997336566
0.5237430167597765,1.4178343243256621
0.5586592178770949,2.9022659914034117
0.5935754189944134,2.7273923808129052
0.6284916201117318,2.034897279278796
0.6634078212290503,2.1843033179056532
0.6983240223463687,0.7656276723277563
0.7332402234636871,1.446027361312654
0.7681564245810055,1.7271947712323583
0.8030726256983239,1.426440168418491
0.8379888268156424,1.343484643331314
0.8729050279329609,1.5451682475190387
0.9078212290502793,1.8095782400014515
0.9427374301675977,1.4670588889652922
0.9776536312849161,0.6856422979058564
1.0125698324022345,1.4416024574058088
1.047486033519553,5.213076822741834
1.0824022346368714,4.345606267677764
1.1173184357541899,2.273451055052392
1.1522346368715084,1.3597978859130166
1.1871508379888267,1.3144500450559096
1.2220670391061452,1.4547293555754093
1.2569832402234635,1.100453371975252
1.291899441340782,1.0400397100804515
1.3268156424581006,1.0528305500803141
1.3617318435754189,1.1502127981157422
1.3966480446927374,1.5562579534545031
1.4315642458100557,1.1834635482380653
1.4664804469273742,0.83398640660512
1.5013966480446927,1.3315317072203905
1.536312849162011,1.5151265052264817
1.5712290502793296,1.2375042198367439
1.6061452513966479,1.2517201019078663
1.6410614525139664,1.1954441793726756
1.6759776536312847,1.0823732675150046
1.7108938547486032,1.075445653284324
1.7458100558659218,0.8638756199665014
1.78072625698324,0.8034996575625424
1.8156424581005586,1.1081890417852012
1.8505586592178769,0.9889429619826994
1.8854748603351954,0.6198391673179383
1.920391061452514,0.8392565562369871
1.9553072625698322,1.9427735956943295
1.9902234636871508,1.5868988601122511
2.025139664804469,1.5279461711213862
2.060055865921788,0.9303819779293387
2.094972067039106,3.2328490958980916
2.1298882681564244,2.702844281862377
2.1648044692737427,1.7922354305580293
2.1997206703910615,1.176091142943035
2.2346368715083798,0.7725443017643582
2.269553072625698,1.036012615197431
2.304469273743017,1.2338558273711047
2.339385474860335,1.4683769675483038
2.3743016759776534,0.8765896517887392
2.4092178770949717,0.517380223768051
2.4441340782122905,0.6846368367341813
2.4790502793296088,0.8035682823594333
2.513966480446927,0.6888458419144846
2.548882681564246,0.3639195739824192
2.583798882681564,0.6036732977421606
2.6187150837988824,0.6255490558590152
2.653631284916201,0.4727098286580829
2.6885474860335195,0.4869643307917541
2.7234636871508378,0.5497145647931262
2.758379888268156,0.7265917317663598
2.793296089385475,1.0523619095938241
2.828212290502793,0.6135745193929603
2.8631284916201114,0.28016201573155997
2.89804469273743,0.4491853080968098
2.9329608938547485,0.5896953036809586
2.9678770949720668,0.460035648566433
3.0027932960893855,0.8632002850665575
3.037709497206704,0.8591578506482332
3.072625698324022,1.2579961087736862
3.1075418994413404,0.5495213823876535
3.142458100558659,1.0006302381913157
3.1773743016759775,1.0658226643925626
3.2122905027932958,0.929480809549637
3.2472067039106145,0.760948419327907
3.282122905027933,0.31607540626715575
3.317039106145251,0.19759388674898945
3.3519553072625694,0.876882799933165
3.386871508379888,1.0811715288348098
3.4217877094972065,0.772423923946663
3.4567039106145248,0.697174242272192
3.4916201117318435,0.5181560812436677
3.526536312849162,0.4124480274724287
3.56145251396648,0.4178815231089753
3.596368715083799,0.11519161148672998
3.631284916201117,0.22077663259549762
3.6662011173184355,0.535670524240073
3.7011173184357538,0.5602386445540326
3.7360335195530725,0.4264669704501776
3.770949720670391,0.27875449892983406
3.805865921787709,0.2795168497512135
3.840782122905028,0.438322986574573
3.875698324022346,0.2919499050707962
3.9106145251396645,0.2843597106751179
3.945530726256983,0.2652020132967072
3.9804469273743015,0.3257644516607141
4.01536312849162,0.37924626097667963
4.050279329608938,0.4801609623697412
4.085195530726256,0.33925770209369754
4.120111731843576,0.6527430454144181
4.155027932960894,0.43981871008870094
4.189944134078212,0.41048965139898796
4.2248603351955305,0.489653154807209
4.259776536312849,0.6726083704606731
4.294692737430167,0.6965316514873534
4.329608938547485,0.27641445846406654
4.364525139664805,0.11671586156512685
4.399441340782123,0.4191857401865373
4.434357541899441,0.669861020377443
4.4692737430167595,0.6695198960507539
4.504189944134078,0.509240446612419
4.539106145251396,0.40077793189953237
4.574022346368714,0.39970579459840583
4.608938547486034,0.4793323696417302
4.643854748603352,0.31523351739411754
4.67877094972067,0.11760069502724471
4.7136871508379885,0.3165190987971803
4.748603351955307,0.5361354457446966
4.783519553072625,0.4547776986619205
4.818435754189943,0.14406227162671045
4.853351955307263,0.12112590620026241
4.888268156424581,0.3029059968058865
4.923184357541899,0.30012024052733693
4.9581005586592175,0.15245022781028547
4.993016759776536,0.09292633166465093
5.027932960893854,0.1953993889929363
5.062849162011173,0.1493872841227209
5.097765363128492,0.18930467264519457
5.13268156424581,0.2724542147936081
5.167597765363128,0.37462507274772355
5.2025139664804465,0.35557694013802305
5.237430167597765,0.22617468535977622
5.272346368715083,0.10202134482419588
5.307262569832402,0.14765739234322406
5.342178770949721,0.27868105796568265
5.377094972067039,0.10340081341777572
5.412011173184357,0.11123839275688316
5.4469273743016755,0.28844945903393404
5.481843575418994,0.3590806599041673
5.516759776536312,0.4359364431349275
5.551675977653631,0.37242174219314866
5.58659217877095,0.24984820582186143
5.621508379888268,0.21501168423950423
5.656424581005586,0.30302542208249134
5.6913407821229045,0.28491675221746215
5.726256983240223,0.0498726799841922
5.761173184357541,0.06915176640765416
5.79608938547486,0.32048274559366335
5.831005586592179,0.33150426368887204
5.865921787709497,0.1704347580905501
5.900837988826815,0.009202960172033151
5.9357541899441335,0.05525689752824464
5.970670391061452,0.1975090940388206
6.005586592178771,0.16082341479431966
6.040502793296089,0.03875851468416644
6.075418994413408,0.10511822535588723
6.110335195530726,0.02030499103020694
6.145251396648044,0.05863204747621246
6.1801675977653625,0.32925579396099514
6.215083798882681,0.4208311957845029
6.25,0.3305424911673124
6.284916201117318,0.2749873243852554
6.319832402234637,0.215272560680543
6.354748603351955,0.1120188340330213
6.389664804469273,0.16986510701435004
6.4245810055865915,0.22066297323396414
6.45949720670391,0.056359760404331154
6.494413407821229,0.12016356188856323
6.529329608938547,0.15670956812499334
6.564245810055866,0.22462185361955997
6.599162011173184,0.17942583221323594
6.634078212290502,0.11817461062667581
6.6689944134078205,0.10238666661431221
6.703910614525139,0.2021736195057167
6.738826815642458,0.3558431304228412
6.773743016759776,0.30053089744443556
6.808659217877095,0.17673719272923644
6.843575418994413,0.15367783459009612
6.878491620111731,0.21870086212865308
6.9134078212290495,0.22719724996602203
6.948324022346369,0.20765427852046492
6.983240223463687,0.2855523643335621
7.018156424581005,0.1434568764683655
7.053072625698324,0.11372042282344247
7.087988826815642,0.25975336920018777
7.12290502793296,0.2441737592501293
7.1578212290502785,0.13167360653795027
7.192737430167598,0.06136020760554555
7.227653631284916,0.17449100413913982
7.262569832402234,0.21988888037692783
7.297486033519553,0.2606610308693443
7.332402234636871,0.31799681303353017
7.367318435754189,0.33335890588317746
7.4022346368715075,0.2422096908350685
7.437150837988827,0.17605042615606076
7.472067039106145,0.2547044964005402
7.506983240223463,0.3261342433091343
7.541899441340782,0.21628546031012688
7.5768156424581,0.1803512319527472
7.611731843575418,0.29809922495950814
7.646648044692737,0.3434699053838354
7.681564245810056,0.3374002909382955
7.716480446927374,0.2437153135480976
7.751396648044692,0.20869604474581135
7.786312849162011,0.2512056210736275
7.821229050279329,0.1345306957976332
7.856145251396647,0.1886909714389761
7.891061452513966,0.24675276359736806
7.925977653631285,0.1829103891456883
7.960893854748603,0.19316427568082326
7.995810055865921,0.1950069471543739
8.03072625698324,0.11359518637204553
8.065642458100559,0.16373144106973883
8.100558659217876,0.10668716741617311
8.135474860335195,0.20053587256347744
8.170391061452513,0.24315732187180955
8.205307262569832,0.08894947358235579
8.240223463687151,0.09715972095600216
8.275139664804469,0.0449514105292331
8.310055865921788,0.14204246897679446
8.344972067039105,0.10638901262820072
8.379888268156424,0.1389025790592177
8.414804469273742,0.12478235681175813
8.449720670391061,0.06878377251591922
8.48463687150838,0.14467007084882622
8.519553072625698,0.1373017926801411
8.554469273743017,0.1323590536038243
8.589385474860334,0.31661481864317886
8.624301675977653,0.23316753101560164
8.65921787709497,0.022408387851827614
8.69413407821229,0.09912875441202618
8.72905027932961,0.27397398926563266
8.763966480446927,0.21614079616217866
8.798882681564246,0.2168510808945044
8.833798882681563,0.3615636420819559
8.868715083798882,0.25938282692755504
8.9036312849162,0.14058735799823796
8.938547486033519,0.16447363723451677
8.973463687150838,0.12140342715460921
9.008379888268156,0.12404088023732113
9.043296089385475,0.18033694954206733
9.078212290502792,0.16529032045660133
9.113128491620111,0.13945990891395457
9.148044692737429,0.17204412644920686
9.182960893854748,0.12714951089257576
9.217877094972067,0.0778354561480505
9.252793296089385,0.036315782976717455
9.287709497206704,0.013949162731602023
9.322625698324021,0.12745104594745932
9.35754189944134,0.18382825773601316
9.392458100558658,0.06508134776905727
9.427374301675977,0.07136107644819181
9.462290502793296,0.09835552425724481
9.497206703910614,0.1624882524732752
9.532122905027933,0.26493787241148714
9.56703910614525,0.31052368244246065
9.60195530726257,0.23629863680484145
9.636871508379887,0.21737693476030023
9.671787709497206,0.08076143575786028
9.706703910614525,0.053024443061038304
9.741620111731843,0.1556541536823759
9.776536312849162,0.18898489521850964
9.81145251396648,0.17255446404649
9.846368715083798,0.12907370141192856
9.881284916201118,0.2219951851296714
9.916201117318435,0.13592784092938318
9.951117318435754,0.18705451637238335
9.986033519553072,0.16122184935057654
