393.00	2440.00	38.00	118.00	2086.00	610.00	35.00	2212.00	96.00	828.00	3571.00	1943.00	733.00	100.00
392.00	2439.00	37.00	112.00	2086.00	619.00	34.00	2209.00	101.00	824.00	3568.00	1947.00	733.00	100.00
389.00	2440.00	38.00	106.00	2085.00	613.00	36.00	2206.00	99.00	821.00	3571.00	1950.00	730.00	100.00
393.00	2441.00	42.00	107.00	2094.00	625.00	37.00	2211.00	102.00	831.00	3571.00	1945.00	732.00	100.00
392.00	2439.00	39.00	104.00	2098.00	621.00	36.00	2217.00	97.00	816.00	3569.00	1935.00	731.00	100.00
392.00	2445.00	40.00	106.00	2097.00	635.00	35.00	2212.00	87.00	818.00	3571.00	1942.00	732.00	100.00
392.00	2450.00	36.00	107.00	2100.00	626.00	35.00	2210.00	91.00	817.00	3568.00	1942.00	731.00	100.00
393.00	2447.00	37.00	108.00	2102.00	625.00	36.00	2211.00	93.00	814.00	3568.00	1945.00	730.00	100.00
394.00	2450.00	38.00	110.00	2104.00	627.00	36.00	2212.00	90.00	812.00	3569.00	1946.00	730.00	100.00
397.00	2455.00	38.00	110.00	2110.00	625.00	37.00	2216.00	92.00	814.00	3573.00	1948.00	730.00	100.00
398.00	2455.00	38.00	109.00	2115.00	625.00	37.00	2216.00	92.00	815.00	3571.00	1954.00	729.00	100.00
399.00	2459.00	38.00	112.00	2115.00	621.00	38.00	2214.00	96.00	813.00	3571.00	1956.00	729.00	100.00
407.00	2460.00	38.00	116.00	2121.00	626.00	38.00	2214.00	96.00	807.00	3571.00	1950.00	729.00	100.00
401.00	2462.00	37.00	109.00	2118.00	627.00	40.00	2214.00	105.00	801.00	3571.00	1954.00	729.00	100.00
396.00	2466.00	40.00	128.00	2114.00	625.00	38.00	2213.00	105.00	811.00	3568.00	1947.00	729.00	100.00
390.00	2466.00	39.00	115.00	2114.00	623.00	36.00	2217.00	111.00	809.00	3567.00	1937.00	729.00	100.00
392.00	2466.00	38.00	101.00	2116.00	623.00	38.00	2216.00	107.00	819.00	3568.00	1910.00	725.00	100.00
391.00	2467.00	37.00	94.00	2119.00	625.00	41.00	2192.00	108.00	805.00	3567.00	1910.00	725.00	100.00
393.00	2467.00	37.00	84.00	2116.00	622.00	42.00	2212.00	105.00	816.00	3566.00	1920.00	725.00	100.00
392.00	2470.00	37.00	94.00	2115.00	619.00	42.00	2199.00	103.00	820.00	3568.00	1921.00	725.00	100.00
391.00	2471.00	33.00	105.00	2114.00	620.00	41.00	2199.00	106.00	820.00	3566.00	1919.00	726.00	100.00
391.00	2473.00	36.00	106.00	2117.00	621.00	42.00	2199.00	108.00	828.00	3567.00	1925.00	725.00	100.00
386.00	2473.00	35.00	109.00	2116.00	626.00	41.00	2201.00	115.00	824.00	3567.00	1929.00	725.00	100.00
387.00	2470.00	35.00	102.00	2120.00	629.00	42.00	2206.00	118.00	823.00	3566.00	1932.00	724.00	100.00
385.00	2466.00	35.00	115.00	2116.00	628.00	42.00	2205.00	121.00	829.00	3564.00	1931.00	725.00	100.00
389.00	2469.00	35.00	88.00	2114.00	629.00	40.00	2204.00	120.00	850.00	3559.00	1928.00	725.00	100.00
385.00	2468.00	37.00	98.00	2117.00	626.00	42.00	2201.00	119.00	846.00	3568.00	1927.00	725.00	100.00
385.00	2467.00	36.00	88.00	2124.00	632.00	43.00	2202.00	105.00	837.00	3567.00	1918.00	724.00	100.00
385.00	2467.00	34.00	81.00	2127.00	632.00	44.00	2204.00	114.00	824.00	3570.00	1916.00	723.00	100.00
391.00	2467.00	37.00	90.00	2122.00	630.00	41.00	2203.00	118.00	818.00	3561.00	1908.00	724.00	100.00
411.00	2468.00	37.00	99.00	2132.00	632.00	37.00	2209.00	102.00	822.00	3563.00	1914.00	723.00	100.00
406.00	2469.00	36.00	105.00	2126.00	631.00	38.00	2213.00	95.00	827.00	3564.00	1917.00	723.00	100.00
406.00	2470.00	37.00	100.00	2132.00	630.00	40.00	2218.00	98.00	833.00	3565.00	1914.00	722.00	100.00
404.00	2467.00	38.00	109.00	2133.00	634.00	39.00	2222.00	100.00	844.00	3569.00	1926.00	722.00	100.00
400.00	2465.00	37.00	96.00	2134.00	637.00	38.00	2221.00	104.00	838.00	3564.00	1933.00	723.00	100.00
409.00	2459.00	37.00	77.00	2130.00	640.00	38.00	2220.00	105.00	854.00	3568.00	1934.00	722.00	100.00
402.00	2460.00	43.00	96.00	2132.00	645.00	40.00	2217.00	112.00	856.00	3559.00	1935.00	724.00	100.00
398.00	2459.00	44.00	92.00	2137.00	644.00	34.00	2218.00	110.00	865.00	3566.00	1930.00	722.00	100.00
402.00	2463.00	44.00	93.00	2139.00	645.00	32.00	2212.00	114.00	855.00	3563.00	1922.00	722.00	100.00
398.00	2459.00	49.00	108.00	2137.00	652.00	32.00	2214.00	111.00	848.00	3562.00	1920.00	721.00	100.00
399.00	2461.00	47.00	94.00	2138.00	649.00	34.00	2215.00	114.00	844.00	3563.00	1920.00	724.00	100.00
393.00	2463.00	44.00	94.00	2141.00	652.00	38.00	2222.00	117.00	848.00	3563.00	1922.00	721.00	100.00
396.00	2463.00	42.00	102.00	2144.00	653.00	40.00	2229.00	118.00	844.00	3563.00	1929.00	721.00	100.00
396.00	2467.00	40.00	101.00	2145.00	649.00	40.00	2230.00	116.00	841.00	3567.00	1936.00	721.00	100.00
400.00	2467.00	45.00	103.00	2142.00	652.00	38.00	2229.00	125.00	840.00	3565.00	1946.00	721.00	100.00
403.00	2467.00	45.00	111.00	2148.00	655.00	40.00	2234.00	120.00	849.00	3568.00	1950.00	721.00	100.00
407.00	2467.00	46.00	112.00	2149.00	656.00	40.00	2228.00	119.00	852.00	3568.00	1952.00	721.00	100.00
405.00	2465.00	47.00	116.00	2147.00	659.00	39.00	2234.00	119.00	858.00	3568.00	1950.00	720.00	100.00
412.00	2467.00	44.00	118.00	2153.00	659.00	39.00	2232.00	120.00	860.00	3568.00	1934.00	719.00	100.00
412.00	2469.00	46.00	120.00	2154.00	658.00	39.00	2233.00	121.00	862.00	3567.00	1924.00	721.00	100.00
402.00	2470.00	55.00	118.00	2157.00	661.00	38.00	2231.00	118.00	860.00	3568.00	1918.00	719.00	100.00
404.00	2470.00	59.00	118.00	2158.00	661.00	37.00	2231.00	119.00	859.00	3566.00	1914.00	719.00	100.00
403.00	2470.00	55.00	115.00	2156.00	663.00	37.00	2236.00	119.00	860.00	3568.00	1914.00	718.00	100.00
402.00	2467.00	57.00	111.00	2153.00	663.00	37.00	2234.00	118.00	859.00	3566.00	1914.00	718.00	100.00
396.00	2469.00	55.00	107.00	2151.00	661.00	42.00	2225.00	120.00	870.00	3562.00	1908.00	720.00	100.00
390.00	2465.00	54.00	96.00	2152.00	660.00	41.00	2225.00	122.00	871.00	3561.00	1892.00	720.00	100.00
388.00	2463.00	53.00	98.00	2146.00	668.00	36.00	2221.00	116.00	871.00	3561.00	1884.00	720.00	100.00
388.00	2466.00	53.00	91.00	2138.00	673.00	39.00	2225.00	118.00	862.00	3556.00	1853.00	719.00	100.00
392.00	2463.00	54.00	84.00	2139.00	664.00	38.00	2208.00	104.00	860.00	3560.00	1842.00	718.00	100.00
391.00	2458.00	53.00	91.00	2138.00	661.00	37.00	2209.00	112.00	860.00	3555.00	1837.00	719.00	100.00
392.00	2460.00	54.00	82.00	2141.00	669.00	38.00	2206.00	115.00	863.00	3555.00	1848.00	719.00	100.00
391.00	2461.00	55.00	70.00	2144.00	682.00	30.00	2209.00	117.00	863.00	3556.00	1853.00	719.00	100.00
391.00	2459.00	55.00	76.00	2150.00	679.00	30.00	2216.00	114.00	860.00	3560.00	1856.00	718.00	100.00
392.00	2459.00	55.00	80.00	2151.00	715.00	30.00	2218.00	116.00	849.00	3555.00	1868.00	718.00	100.00
392.00	2458.00	54.00	80.00	2152.00	735.00	28.00	2224.00	117.00	844.00	3559.00	1872.00	718.00	100.00
394.00	2454.00	56.00	84.00	2156.00	763.00	29.00	2222.00	123.00	860.00	3557.00	1872.00	719.00	100.00
393.00	2454.00	48.00	82.00	2162.00	770.00	30.00	2223.00	128.00	858.00	3557.00	1869.00	718.00	100.00
394.00	2456.00	58.00	70.00	2165.00	789.00	29.00	2226.00	122.00	851.00	3560.00	1870.00	719.00	100.00
396.00	2457.00	58.00	68.00	2169.00	819.00	33.00	2230.00	122.00	852.00	3561.00	1874.00	719.00	100.00
404.00	2456.00	58.00	72.00	2173.00	824.00	35.00	2234.00	128.00	859.00	3563.00	1878.00	718.00	100.00
403.00	2458.00	54.00	70.00	2174.00	843.00	33.00	2236.00	131.00	860.00	3559.00	1885.00	719.00	100.00
405.00	2461.00	46.00	69.00	2181.00	853.00	31.00	2236.00	133.00	860.00	3558.00	1887.00	717.00	100.00
409.00	2463.00	45.00	76.00	2178.00	861.00	32.00	2237.00	132.00	863.00	3559.00	1897.00	718.00	100.00
413.00	2464.00	45.00	72.00	2177.00	853.00	32.00	2240.00	131.00	861.00	3562.00	1894.00	717.00	100.00
413.00	2466.00	45.00	75.00	2181.00	860.00	32.00	2242.00	132.00	860.00	3562.00	1896.00	717.00	100.00
416.00	2466.00	44.00	76.00	2186.00	842.00	38.00	2244.00	131.00	861.00	3563.00	1895.00	717.00	100.00
418.00	2467.00	44.00	82.00	2185.00	845.00	38.00	2250.00	133.00	864.00	3562.00	1902.00	717.00	100.00
420.00	2467.00	46.00	93.00	2186.00	835.00	37.00	2249.00	136.00	866.00	3559.00	1905.00	717.00	100.00
423.00	2467.00	44.00	94.00	2187.00	843.00	40.00	2250.00	133.00	871.00	3562.00	1904.00	715.00	100.00
423.00	2472.00	43.00	88.00	2184.00	843.00	36.00	2254.00	134.00	875.00	3563.00	1908.00	717.00	100.00
423.00	2474.00	43.00	85.00	2184.00	845.00	37.00	2245.00	138.00	877.00	3563.00	1912.00	717.00	100.00
420.00	2475.00	44.00	94.00	2180.00	817.00	38.00	2250.00	133.00	884.00	3563.00	1918.00	718.00	100.00
415.00	2470.00	43.00	85.00	2181.00	832.00	37.00	2248.00	130.00	881.00	3563.00	1920.00	717.00	100.00
414.00	2469.00	42.00	80.00	2181.00	837.00	38.00	2242.00	136.00	887.00	3563.00	1920.00	717.00	100.00
416.00	2471.00	40.00	76.00	2185.00	837.00	38.00	2248.00	134.00	888.00	3563.00	1920.00	717.00	100.00
418.00	2469.00	39.00	80.00	2184.00	839.00	40.00	2247.00	137.00	893.00	3563.00	1921.00	717.00	100.00
419.00	2471.00	40.00	80.00	2186.00	839.00	40.00	2249.00	136.00	896.00	3557.00	1917.00	717.00	100.00
421.00	2473.00	42.00	77.00	2189.00	842.00	35.00	2250.00	134.00	889.00	3565.00	1932.00	716.00	100.00
423.00	2471.00	58.00	81.00	2188.00	845.00	37.00	2256.00	137.00	888.00	3567.00	1916.00	717.00	100.00
422.00	2475.00	60.00	80.00	2193.00	846.00	36.00	2259.00	134.00	889.00	3563.00	1917.00	716.00	100.00
422.00	2474.00	51.00	89.00	2192.00	839.00	37.00	2252.00	133.00	889.00	3563.00	1916.00	716.00	100.00
424.00	2474.00	53.00	92.00	2190.00	832.00	37.00	2253.00	136.00	889.00	3559.00	1919.00	717.00	100.00
423.00	2474.00	52.00	89.00	2191.00	827.00	40.00	2258.00	134.00	894.00	3566.00	1923.00	715.00	100.00
425.00	2474.00	49.00	91.00	2190.00	821.00	40.00	2257.00	137.00	902.00	3566.00	1927.00	716.00	100.00
424.00	2475.00	54.00	88.00	2190.00	816.00	42.00	2258.00	136.00	901.00	3566.00	1922.00	715.00	100.00
425.00	2478.00	54.00	87.00	2189.00	806.00	43.00	2261.00	134.00	902.00	3563.00	1924.00	716.00	100.00
424.00	2477.00	54.00	89.00	2190.00	816.00	42.00	2260.00	136.00	900.00	3559.00	1921.00	716.00	100.00
426.00	2478.00	47.00	87.00	2193.00	817.00	42.00	2262.00	136.00	901.00	3566.00	1922.00	715.00	100.00
426.00	2475.00	42.00	87.00	2193.00	801.00	42.00	2262.00	133.00	901.00	3562.00	1924.00	714.00	100.00
428.00	2478.00	46.00	87.00	2189.00	792.00	44.00	2260.00	135.00	902.00	3568.00	1924.00	714.00	100.00
426.00	2479.00	40.00	90.00	2191.00	794.00	47.00	2266.00	136.00	903.00	3566.00	1922.00	714.00	100.00
431.00	2478.00	44.00	96.00	2187.00	790.00	49.00	2261.00	138.00	909.00	3566.00	1921.00	715.00	100.00
438.00	2478.00	49.00	94.00	2193.00	799.00	45.00	2265.00	135.00	908.00	3563.00	1922.00	714.00	100.00
440.00	2478.00	40.00	97.00	2192.00	802.00	44.00	2265.00	136.00	907.00	3565.00	1917.00	714.00	100.00
441.00	2479.00	46.00	96.00	2192.00	801.00	46.00	2270.00	134.00	901.00	3563.00	1918.00	714.00	100.00
442.00	2477.00	45.00	97.00	2190.00	805.00	50.00	2268.00	136.00	906.00	3562.00	1916.00	715.00	100.00
442.00	2478.00	52.00	98.00	2192.00	813.00	50.00	2268.00	136.00	904.00	3563.00	1915.00	713.00	100.00
441.00	2479.00	54.00	100.00	2193.00	818.00	51.00	2268.00	133.00	894.00	3565.00	1916.00	713.00	100.00
443.00	2476.00	56.00	104.00	2192.00	820.00	48.00	2269.00	136.00	890.00	3561.00	1913.00	715.00	100.00
442.00	2476.00	43.00	106.00	2192.00	821.00	44.00	2269.00	132.00	892.00	3566.00	1917.00	714.00	100.00
441.00	2480.00	52.00	104.00	2194.00	821.00	44.00	2269.00	136.00	893.00	3558.00	1913.00	715.00	100.00
441.00	2479.00	50.00	86.00	2196.00	817.00	40.00	2269.00	135.00	898.00	3562.00	1912.00	714.00	100.00
441.00	2478.00	51.00	88.00	2194.00	810.00	38.00	2269.00	136.00	898.00	3563.00	1913.00	714.00	100.00
443.00	2479.00	50.00	96.00	2193.00	811.00	38.00	2270.00	133.00	893.00	3563.00	1914.00	713.00	100.00
441.00	2478.00	63.00	96.00	2197.00	818.00	38.00	2271.00	135.00	889.00	3560.00	1911.00	714.00	100.00
440.00	2476.00	62.00	96.00	2194.00	813.00	34.00	2269.00	136.00	892.00	3559.00	1896.00	713.00	100.00
440.00	2478.00	62.00	97.00	2196.00	827.00	32.00	2269.00	135.00	890.00	3559.00	1900.00	713.00	100.00
443.00	2480.00	60.00	96.00	2199.00	810.00	32.00	2270.00	130.00	888.00	3563.00	1902.00	711.00	100.00
442.00	2478.00	62.00	97.00	2198.00	808.00	39.00	2269.00	133.00	888.00	3557.00	1901.00	713.00	100.00
443.00	2480.00	55.00	98.00	2199.00	804.00	41.00	2270.00	129.00	888.00	3563.00	1908.00	713.00	100.00
440.00	2479.00	64.00	94.00	2200.00	805.00	41.00	2270.00	128.00	887.00	3563.00	1906.00	713.00	100.00
445.00	2476.00	59.00	97.00	2201.00	808.00	40.00	2268.00	126.00	889.00	3562.00	1902.00	713.00	100.00
444.00	2474.00	60.00	97.00	2198.00	805.00	36.00	2264.00	126.00	890.00	3559.00	1905.00	712.00	100.00
444.00	2478.00	60.00	88.00	2201.00	807.00	37.00	2266.00	125.00	891.00	3559.00	1901.00	712.00	100.00
446.00	2478.00	59.00	88.00	2198.00	812.00	37.00	2266.00	124.00	889.00	3562.00	1892.00	713.00	100.00
445.00	2478.00	57.00	91.00	2198.00	816.00	34.00	2263.00	128.00	891.00	3555.00	1889.00	713.00	100.00
445.00	2478.00	58.00	91.00	2198.00	812.00	46.00	2265.00	128.00	892.00	3558.00	1893.00	713.00	100.00
446.00	2476.00	57.00	91.00	2198.00	810.00	45.00	2267.00	126.00	894.00	3558.00	1893.00	713.00	100.00
446.00	2477.00	57.00	90.00	2198.00	807.00	50.00	2267.00	126.00	894.00	3557.00	1903.00	713.00	100.00
447.00	2478.00	60.00	89.00	2201.00	804.00	50.00	2271.00	124.00	893.00	3561.00	1908.00	712.00	100.00
447.00	2478.00	58.00	86.00	2201.00	794.00	49.00	2270.00	125.00	897.00	3562.00	1914.00	713.00	100.00
447.00	2476.00	49.00	90.00	2200.00	785.00	51.00	2273.00	133.00	901.00	3558.00	1913.00	711.00	100.00
448.00	2478.00	59.00	90.00	2201.00	783.00	50.00	2274.00	132.00	899.00	3558.00	1915.00	712.00	100.00
449.00	2475.00	65.00	88.00	2201.00	782.00	49.00	2271.00	136.00	900.00	3560.00	1922.00	711.00	100.00
450.00	2475.00	62.00	91.00	2201.00	787.00	54.00	2278.00	138.00	897.00	3557.00	1914.00	712.00	100.00
450.00	2471.00	59.00	91.00	2202.00	787.00	52.00	2277.00	142.00	900.00	3559.00	1921.00	711.00	100.00
448.00	2471.00	44.00	92.00	2200.00	790.00	51.00	2277.00	140.00	899.00	3558.00	1919.00	713.00	100.00
449.00	2475.00	41.00	90.00	2203.00	785.00	53.00	2279.00	135.00	897.00	3561.00	1927.00	711.00	100.00
450.00	2475.00	41.00	90.00	2201.00	778.00	48.00	2279.00	134.00	897.00	3562.00	1924.00	710.00	100.00
451.00	2471.00	70.00	92.00	2202.00	777.00	48.00	2280.00	137.00	898.00	3559.00	1922.00	711.00	100.00
451.00	2474.00	68.00	92.00	2201.00	758.00	50.00	2282.00	134.00	897.00	3563.00	1926.00	711.00	100.00
450.00	2474.00	68.00	92.00	2201.00	754.00	52.00	2282.00	136.00	899.00	3562.00	1926.00	711.00	100.00
451.00	2472.00	62.00	104.00	2199.00	736.00	50.00	2280.00	138.00	901.00	3559.00	1924.00	711.00	100.00
450.00	2473.00	64.00	104.00	2196.00	733.00	50.00	2277.00	135.00	900.00	3559.00	1913.00	711.00	100.00
450.00	2471.00	55.00	102.00	2193.00	735.00	50.00	2278.00	138.00	897.00	3561.00	1918.00	711.00	100.00
448.00	2471.00	40.00	104.00	2194.00	729.00	51.00	2277.00	144.00	900.00	3563.00	1917.00	712.00	100.00
449.00	2473.00	47.00	103.00	2196.00	735.00	52.00	2279.00	143.00	900.00	3560.00	1918.00	709.00	100.00
445.00	2474.00	48.00	104.00	2198.00	741.00	51.00	2274.00	144.00	900.00	3556.00	1914.00	710.00	100.00
448.00	2471.00	48.00	105.00	2198.00	738.00	51.00	2276.00	137.00	900.00	3559.00	1913.00	711.00	100.00
448.00	2476.00	49.00	105.00	2198.00	743.00	50.00	2273.00	141.00	896.00	3559.00	1912.00	712.00	100.00
447.00	2475.00	51.00	104.00	2199.00	743.00	48.00	2275.00	142.00	893.00	3561.00	1906.00	709.00	100.00
451.00	2474.00	49.00	104.00	2200.00	745.00	46.00	2275.00	139.00	898.00	3557.00	1913.00	711.00	100.00
451.00	2479.00	49.00	100.00	2205.00	742.00	50.00	2278.00	137.00	893.00	3563.00	1906.00	710.00	100.00
451.00	2478.00	50.00	104.00	2206.00	746.00	54.00	2277.00	134.00	894.00	3557.00	1895.00	710.00	100.00
451.00	2480.00	48.00	103.00	2204.00	737.00	53.00	2277.00	136.00	890.00	3559.00	1896.00	710.00	100.00
450.00	2481.00	48.00	102.00	2206.00	729.00	55.00	2278.00	136.00	886.00	3559.00	1899.00	709.00	100.00
452.00	2481.00	48.00	104.00	2206.00	709.00	57.00	2277.00	136.00	888.00	3557.00	1900.00	710.00	100.00
452.00	2481.00	49.00	102.00	2206.00	697.00	60.00	2277.00	136.00	888.00	3559.00	1904.00	710.00	100.00
453.00	2481.00	48.00	105.00	2206.00	705.00	56.00	2281.00	136.00	888.00	3558.00	1905.00	710.00	100.00
450.00	2482.00	48.00	104.00	2206.00	710.00	58.00	2278.00	134.00	885.00	3561.00	1902.00	709.00	100.00
451.00	2482.00	48.00	103.00	2205.00	712.00	60.00	2280.00	134.00	877.00	3560.00	1886.00	709.00	100.00
453.00	2482.00	48.00	96.00	2201.00	704.00	64.00	2274.00	136.00	865.00	3555.00	1882.00	710.00	100.00
451.00	2483.00	46.00	96.00	2201.00	701.00	65.00	2266.00	137.00	855.00	3555.00	1871.00	708.00	100.00
454.00	2484.00	45.00	98.00	2196.00	691.00	68.00	2264.00	128.00	853.00	3556.00	1856.00	709.00	100.00
454.00	2481.00	44.00	99.00	2199.00	688.00	66.00	2264.00	126.00	852.00	3557.00	1853.00	710.00	100.00
454.00	2482.00	45.00	97.00	2198.00	693.00	64.00	2265.00	129.00	854.00	3552.00	1860.00	710.00	100.00
454.00	2481.00	45.00	98.00	2198.00	702.00	62.00	2269.00	128.00	860.00	3557.00	1872.00	709.00	100.00
452.00	2483.00	46.00	96.00	2199.00	702.00	60.00	2270.00	128.00	861.00	3555.00	1878.00	709.00	100.00
453.00	2480.00	48.00	99.00	2197.00	703.00	61.00	2272.00	130.00	863.00	3560.00	1878.00	708.00	100.00
453.00	2483.00	50.00	98.00	2198.00	709.00	60.00	2272.00	129.00	867.00	3558.00	1874.00	709.00	100.00
453.00	2482.00	47.00	97.00	2201.00	710.00	57.00	2274.00	129.00	868.00	3556.00	1854.00	709.00	100.00
454.00	2486.00	47.00	97.00	2200.00	733.00	56.00	2274.00	126.00	867.00	3560.00	1858.00	709.00	100.00
454.00	2485.00	48.00	100.00	2202.00	717.00	52.00	2268.00	124.00	868.00	3553.00	1854.00	711.00	100.00
454.00	2483.00	49.00	98.00	2201.00	752.00	46.00	2271.00	124.00	867.00	3554.00	1864.00	709.00	100.00
455.00	2488.00	47.00	99.00	2205.00	743.00	41.00	2270.00	121.00	863.00	3554.00	1860.00	709.00	100.00
443.00	2483.00	52.00	98.00	2209.00	777.00	42.00	2263.00	122.00	867.00	3554.00	1862.00	709.00	100.00
450.00	2482.00	52.00	97.00	2208.00	813.00	42.00	2258.00	122.00	868.00	3558.00	1878.00	709.00	100.00
447.00	2478.00	52.00	99.00	2210.00	815.00	40.00	2256.00	126.00	866.00	3557.00	1880.00	710.00	100.00
445.00	2479.00	52.00	96.00	2212.00	817.00	39.00	2256.00	123.00	869.00	3558.00	1884.00	709.00	100.00
444.00	2476.00	52.00	100.00	2208.00	824.00	39.00	2252.00	126.00	870.00	3556.00	1881.00	709.00	100.00
444.00	2476.00	50.00	100.00	2207.00	830.00	34.00	2248.00	135.00	867.00	3554.00	1872.00	709.00	100.00
443.00	2475.00	52.00	100.00	2209.00	832.00	32.00	2250.00	128.00	861.00	3555.00	1860.00	708.00	100.00
446.00	2475.00	53.00	102.00	2206.00	827.00	34.00	2248.00	128.00	860.00	3552.00	1857.00	709.00	100.00
447.00	2475.00	53.00	100.00	2209.00	830.00	34.00	2250.00	128.00	855.00	3555.00	1864.00	708.00	100.00
447.00	2479.00	53.00	103.00	2212.00	815.00	44.00	2252.00	128.00	855.00	3553.00	1864.00	708.00	100.00
448.00	2475.00	50.00	101.00	2212.00	814.00	46.00	2252.00	128.00	859.00	3555.00	1870.00	709.00	100.00
447.00	2475.00	50.00	102.00	2212.00	811.00	42.00	2254.00	128.00	859.00	3555.00	1878.00	708.00	100.00
447.00	2474.00	51.00	101.00	2213.00	815.00	44.00	2254.00	126.00	861.00	3558.00	1882.00	708.00	100.00
446.00	2471.00	52.00	103.00	2212.00	807.00	46.00	2253.00	129.00	864.00	3558.00	1892.00	710.00	100.00
448.00	2471.00	50.00	102.00	2212.00	805.00	48.00	2255.00	128.00	870.00	3556.00	1891.00	709.00	100.00
447.00	2472.00	50.00	102.00	2212.00	810.00	50.00	2253.00	129.00	870.00	3555.00	1889.00	709.00	100.00
448.00	2475.00	50.00	101.00	2213.00	812.00	51.00	2252.00	128.00	868.00	3557.00	1887.00	707.00	100.00
448.00	2478.00	50.00	100.00	2214.00	813.00	53.00	2256.00	128.00	869.00	3554.00	1884.00	708.00	100.00
448.00	2475.00	51.00	105.00	2213.00	812.00	54.00	2256.00	126.00	868.00	3555.00	1886.00	708.00	100.00
449.00	2471.00	50.00	106.00	2212.00	815.00	53.00	2253.00	129.00	866.00	3556.00	1887.00	709.00	100.00
449.00	2474.00	48.00	101.00	2214.00	817.00	52.00	2255.00	129.00	864.00	3554.00	1886.00	709.00	100.00
450.00	2474.00	51.00	97.00	2216.00	823.00	45.00	2256.00	130.00	864.00	3557.00	1885.00	709.00	100.00
449.00	2475.00	52.00	100.00	2217.00	825.00	44.00	2258.00	126.00	863.00	3560.00	1886.00	708.00	100.00
449.00	2476.00	51.00	99.00	2216.00	825.00	45.00	2257.00	128.00	856.00	3556.00	1889.00	709.00	100.00
453.00	2475.00	52.00	98.00	2220.00	832.00	41.00	2259.00	125.00	853.00	3557.00	1888.00	708.00	100.00
456.00	2474.00	52.00	99.00	2216.00	833.00	40.00	2257.00	128.00	853.00	3553.00	1889.00	709.00	100.00
457.00	2478.00	53.00	98.00	2217.00	834.00	36.00	2258.00	125.00	848.00	3555.00	1891.00	708.00	100.00
460.00	2478.00	54.00	98.00	2217.00	836.00	34.00	2258.00	125.00	833.00	3555.00	1890.00	708.00	100.00
459.00	2478.00	50.00	98.00	2220.00	834.00	36.00	2259.00	123.00	839.00	3556.00	1890.00	708.00	100.00
458.00	2478.00	51.00	102.00	2217.00	833.00	28.00	2262.00	121.00	841.00	3555.00	1896.00	708.00	100.00
455.00	2477.00	51.00	109.00	2218.00	833.00	32.00	2269.00	125.00	846.00	3553.00	1893.00	708.00	100.00
452.00	2478.00	49.00	110.00	2221.00	832.00	43.00	2270.00	123.00	847.00	3558.00	1900.00	708.00	100.00
447.00	2475.00	49.00	104.00	2221.00	835.00	45.00	2271.00	123.00	850.00	3555.00	1902.00	708.00	100.00
443.00	2476.00	50.00	101.00	2221.00	834.00	40.00	2270.00	123.00	852.00	3554.00	1906.00	708.00	100.00
